latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
36.50043,10.02648,301.48,0.4,0.44,2024-05-31,0045,N20,VIIRS,n,2,290.1,0.93,N,2
36.50371,10.02911,302.04,0.4,0.44,2024-05-31,0045,N20,VIIRS,n,2,290.66,0.45,N,0
37.27153,9.77634,298.83,0.42,0.45,2024-05-31,0045,N20,VIIRS,n,2,287.05,0.56,N,0
31.70404,9.2441,310.09,0.39,0.44,2024-05-31,0046,N20,VIIRS,n,2,291.11,1.08,N,2
31.64989,9.17053,320.61,0.39,0.44,2024-05-31,0046,N20,VIIRS,n,2,292.02,1.99,N,2
33.3668,8.5508,326.05,0.44,0.46,2024-05-31,0046,N20,VIIRS,n,2,290.08,2.46,N,2
36.67885,9.91889,297.43,0.37,0.58,2024-06-01,0026,N20,VIIRS,n,2,286.01,0.59,N,2
35.77787,9.88932,301.93,0.37,0.58,2024-06-01,0026,N20,VIIRS,n,2,287.46,0.66,N,2
33.36697,8.54702,306.95,0.42,0.61,2024-06-01,0027,N20,VIIRS,n,2,289.47,0.83,N,2
31.64987,9.17238,319.31,0.37,0.58,2024-06-01,0027,N20,VIIRS,n,2,294.81,2.12,N,2
31.65233,9.17029,315.86,0.37,0.58,2024-06-01,0027,N20,VIIRS,n,2,293.68,1.89,N,2
33.36683,8.54657,297.96,0.52,0.67,2024-06-01,0207,N20,VIIRS,n,2,284.7,0.46,N,2
31.64803,9.16702,303.25,0.62,0.72,2024-06-01,0207,N20,VIIRS,n,2,291.53,1.47,N,2
31.64736,9.17,310.92,0.62,0.72,2024-06-01,0208,N20,VIIRS,n,2,291.9,1.1,N,2
31.64816,9.17382,347.65,0.35,0.57,2024-06-01,1145,N20,VIIRS,n,2,312.59,1.27,D,2
33.36573,8.55109,334.65,0.35,0.56,2024-06-01,1146,N20,VIIRS,n,2,304.33,0.69,D,2
31.65142,9.16967,304.65,0.71,0.75,2024-06-02,0008,N20,VIIRS,n,2,291.37,1.54,N,2
31.6491,9.17204,328.07,0.33,0.56,2024-06-02,0149,N20,VIIRS,n,2,293.63,2.11,N,2
36.67678,9.92035,300.37,0.49,0.4,2024-06-03,0129,N20,VIIRS,n,2,282.54,0.76,N,2
31.70249,9.24362,314.84,0.55,0.43,2024-06-03,0130,N20,VIIRS,n,2,291.43,1.85,N,2
31.64685,9.17376,304.46,0.55,0.42,2024-06-03,0130,N20,VIIRS,n,2,292.44,0.9,N,2
34.43158,8.7263,303.59,0.39,0.36,2024-06-04,0110,N20,VIIRS,n,2,288.03,0.63,N,0
34.93665,8.52982,300.44,0.39,0.36,2024-06-04,0110,N20,VIIRS,n,2,287.25,0.61,N,0
35.77415,9.89241,305.52,0.38,0.36,2024-06-04,0110,N20,VIIRS,n,2,289.74,0.92,N,2
33.67308,8.94854,304.41,0.38,0.36,2024-06-04,0111,N20,VIIRS,n,2,291.05,0.59,N,0
31.70518,9.24312,311.83,0.39,0.36,2024-06-04,0111,N20,VIIRS,n,2,293.78,0.93,N,2
31.64818,9.17351,316.14,0.39,0.36,2024-06-04,0111,N20,VIIRS,n,2,295.17,0.86,N,2
31.40013,10.02363,346.03,0.4,0.37,2024-06-04,1229,N20,VIIRS,l,2,318.02,4.85,D,2
31.70397,9.24556,303.69,0.49,0.4,2024-06-05,0052,N20,VIIRS,n,2,292.97,0.87,N,2
31.65063,9.17181,307.92,0.49,0.4,2024-06-05,0052,N20,VIIRS,n,2,293.54,0.86,N,2
36.77728,10.20284,303.1,0.59,0.53,2024-06-06,0032,N20,VIIRS,n,2,291.73,0.83,N,2
36.67771,9.91946,300.35,0.61,0.53,2024-06-06,0032,N20,VIIRS,n,2,288.62,0.88,N,2
31.64882,9.17311,314.03,0.6,0.53,2024-06-06,0033,N20,VIIRS,n,2,293.21,2.2,N,2
31.70661,9.24391,303.63,0.59,0.53,2024-06-06,0033,N20,VIIRS,n,2,292.49,1.2,N,2
31.70478,9.24377,302.83,0.59,0.53,2024-06-06,0033,N20,VIIRS,n,2,292.24,1.11,N,2
36.58883,10.31719,299.92,0.64,0.72,2024-06-06,0212,N20,VIIRS,n,2,287.46,1.32,N,2
36.50104,10.02512,297.78,0.62,0.71,2024-06-06,0212,N20,VIIRS,n,2,286.57,0.53,N,2
35.62698,10.88242,341.54,0.57,0.43,2024-06-06,1152,N20,VIIRS,n,2,311.83,4.28,D,0
34.29326,8.73431,340.4,0.53,0.5,2024-06-06,1152,N20,VIIRS,l,2,315.3,10.31,D,0
34.29426,8.73771,342.08,0.53,0.5,2024-06-06,1152,N20,VIIRS,l,2,315.07,8.95,D,0
35.6285,10.88345,337.72,0.57,0.43,2024-06-06,1152,N20,VIIRS,l,2,310.87,4.04,D,0
34.60244,10.58584,316.67,0.5,0.66,2024-06-07,0013,N20,VIIRS,n,2,291.41,1.99,N,0
31.65232,9.17258,304.63,0.57,0.69,2024-06-07,0014,N20,VIIRS,n,2,293.39,1.54,N,2
36.59204,10.31719,302.99,0.36,0.57,2024-06-07,0153,N20,VIIRS,n,2,291.49,0.99,N,2
35.51598,10.30264,312.13,0.38,0.59,2024-06-07,0154,N20,VIIRS,n,2,289.2,1.06,N,0
35.51255,10.3026,320,0.38,0.59,2024-06-07,0154,N20,VIIRS,n,2,289.46,1.43,N,0
34.7396,10.63377,313.75,0.41,0.61,2024-06-07,0154,N20,VIIRS,n,2,288.93,1.43,N,0
34.73967,10.63587,323.53,0.41,0.61,2024-06-07,0154,N20,VIIRS,n,2,289.32,1.66,N,0
34.5992,10.58774,313.38,0.42,0.61,2024-06-07,0154,N20,VIIRS,n,2,290.49,1.2,N,0
31.64907,9.17262,315.22,0.41,0.61,2024-06-07,0155,N20,VIIRS,n,2,294.18,1.67,N,2
31.64854,9.17492,346.21,0.53,0.67,2024-06-07,1132,N20,VIIRS,n,2,313.4,2.52,D,2
31.6451,9.17172,347.44,0.43,0.62,2024-06-07,1313,N20,VIIRS,n,2,316.54,2.55,D,2
34.37938,8.79835,310.32,0.56,0.43,2024-06-08,0135,N20,VIIRS,n,2,293.71,1.72,N,0
34.37935,8.79681,324.26,0.56,0.43,2024-06-08,0135,N20,VIIRS,n,2,293.4,2.93,N,0
34.3806,8.79245,314.63,0.56,0.43,2024-06-08,0135,N20,VIIRS,n,2,293.45,1.72,N,0
36.58926,10.31802,306.32,0.4,0.44,2024-06-08,0135,N20,VIIRS,n,2,293.24,0.8,N,2
33.36401,8.54801,305.81,0.56,0.43,2024-06-08,0136,N20,VIIRS,n,2,293.64,1.33,N,2
31.64849,9.17264,333.01,0.44,0.46,2024-06-08,0136,N20,VIIRS,n,2,295.59,2.25,N,2
31.64935,9.17137,316.7,0.44,0.46,2024-06-08,0136,N20,VIIRS,n,2,294.82,1.6,N,2
31.64587,9.17315,348,0.45,0.47,2024-06-08,1254,N20,VIIRS,l,2,318.79,2.91,D,2
31.64824,9.17121,346.88,0.45,0.47,2024-06-08,1254,N20,VIIRS,l,2,318.77,1.96,D,2
31.39795,10.0224,348.34,0.5,0.49,2024-06-08,1254,N20,VIIRS,n,2,318.14,2.42,D,2
34.29573,8.35752,339.23,0.44,0.46,2024-06-08,1255,N20,VIIRS,l,2,314.15,3.97,D,0
34.59808,10.58864,298.25,0.42,0.38,2024-06-09,0116,N20,VIIRS,n,2,281.75,1.38,N,0
33.36557,8.55043,309.19,0.39,0.36,2024-06-09,0117,N20,VIIRS,n,2,290.05,0.75,N,2
31.6492,9.17013,321.93,0.41,0.37,2024-06-09,0117,N20,VIIRS,n,2,292.86,1.44,N,2
36.77902,10.20238,304.91,0.48,0.48,2024-06-11,0038,N20,VIIRS,n,2,292.35,0.66,N,2
36.50198,10.02831,301.26,0.49,0.49,2024-06-11,0038,N20,VIIRS,n,2,290.93,0.64,N,2
33.87297,9.99296,303.68,0.46,0.47,2024-06-11,0039,N20,VIIRS,n,2,291.6,0.86,N,2
31.65129,9.1699,321.79,0.48,0.48,2024-06-11,0039,N20,VIIRS,n,2,295.09,3.85,N,2
31.64694,9.17366,345.01,0.47,0.47,2024-06-11,1157,N20,VIIRS,l,2,317.15,2.63,D,2
34.59834,10.5856,306.42,0.41,0.6,2024-06-12,0020,N20,VIIRS,n,2,290.39,0.69,N,0
37.2882,9.8424,300.4,0.44,0.46,2024-06-13,0140,N20,VIIRS,n,2,287.81,0.52,N,0
36.87814,10.84801,300.14,0.5,0.49,2024-06-13,0140,N20,VIIRS,n,2,287.75,0.51,N,0
36.50061,10.0257,302.95,0.47,0.47,2024-06-13,0141,N20,VIIRS,n,2,288.38,0.82,N,2
36.59161,10.31917,303.6,0.48,0.48,2024-06-13,0141,N20,VIIRS,n,2,289.08,1.09,N,2
31.00311,10.06291,313.15,0.62,0.54,2024-06-13,0142,N20,VIIRS,n,2,295.72,1.95,N,0
31.00591,10.0623,307.71,0.62,0.54,2024-06-13,0142,N20,VIIRS,n,2,294.84,1.34,N,0
31.64631,9.17158,345.43,0.56,0.51,2024-06-13,1300,N20,VIIRS,n,2,306.79,9.88,D,2
34.29459,8.35179,338.46,0.53,0.5,2024-06-13,1301,N20,VIIRS,l,2,309.54,4.64,D,0
36.59047,10.31812,308.72,0.44,0.38,2024-06-14,0122,N20,VIIRS,n,2,290.17,1.22,N,2
35.77499,9.89258,304.48,0.43,0.38,2024-06-14,0122,N20,VIIRS,n,2,292.96,0.54,N,2
36.5018,10.02625,302.7,0.43,0.38,2024-06-14,0122,N20,VIIRS,n,2,290.12,1.02,N,2
31.64667,9.17159,297.61,0.46,0.39,2024-06-14,0123,N20,VIIRS,n,2,284.74,0.89,N,2
31.65021,9.1725,319.65,0.46,0.39,2024-06-14,0123,N20,VIIRS,n,2,286.33,1.91,N,2
31.39954,10.0233,343.28,0.51,0.41,2024-06-14,1241,N20,VIIRS,n,2,309.24,3.66,D,2
31.64639,9.17169,348.87,0.47,0.4,2024-06-14,1241,N20,VIIRS,n,2,314.06,5.06,D,2
36.70105,10.47524,343.57,0.41,0.45,2024-06-14,1242,N20,VIIRS,n,2,313.42,2.27,D,0
37.13901,10.07667,346.95,0.39,0.44,2024-06-14,1243,N20,VIIRS,n,2,315.99,3.62,D,0
36.50144,10.02715,303.24,0.4,0.37,2024-06-15,0103,N20,VIIRS,n,2,292.22,0.59,N,2
35.77459,9.88902,302.43,0.4,0.37,2024-06-15,0103,N20,VIIRS,n,2,291.9,0.72,N,2
36.09164,10.26215,304.38,0.39,0.36,2024-06-15,0103,N20,VIIRS,n,2,290.44,0.57,N,0
36.77851,10.20024,305.04,0.4,0.37,2024-06-15,0103,N20,VIIRS,n,2,291.94,0.47,N,2
36.15935,10.28407,304.03,0.39,0.36,2024-06-15,0103,N20,VIIRS,n,2,292.08,0.7,N,2
31.70535,9.24431,304.38,0.39,0.36,2024-06-15,0104,N20,VIIRS,n,2,292.46,0.58,N,2
33.87466,9.99204,311.04,0.39,0.36,2024-06-15,0104,N20,VIIRS,n,2,293.28,1.17,N,2
31.64852,9.17099,341.09,0.39,0.36,2024-06-15,0104,N20,VIIRS,n,2,295.44,4.67,N,2
31.4846,9.5411,302.31,0.39,0.36,2024-06-15,0104,N20,VIIRS,n,2,291.25,0.5,N,0
35.30184,10.57233,339.29,0.4,0.37,2024-06-15,1223,N20,VIIRS,l,2,311.5,1.51,D,0
36.45784,8.36038,355.07,0.38,0.36,2024-06-15,1223,N20,VIIRS,n,2,314.15,5.96,D,0
36.45719,8.35613,343.71,0.38,0.36,2024-06-15,1223,N20,VIIRS,n,2,313.03,5.96,D,0
35.22779,10.31345,340.99,0.39,0.36,2024-06-15,1223,N20,VIIRS,l,2,313.59,2.44,D,0
31.70473,9.24314,309.61,0.39,0.44,2024-06-16,0045,N20,VIIRS,n,2,295.52,0.8,N,2
31.65092,9.17116,339.74,0.4,0.44,2024-06-16,0045,N20,VIIRS,n,2,297.84,3.87,N,2
31.64765,9.17069,345.44,0.38,0.44,2024-06-16,1203,N20,VIIRS,n,2,314.28,3.16,D,2
31.64844,9.17466,346.15,0.38,0.44,2024-06-16,1203,N20,VIIRS,n,2,312.57,3.16,D,2
34.30912,8.43121,337.71,0.56,0.43,2024-06-16,1204,N20,VIIRS,l,2,310.28,3.28,D,0
36.77718,10.19947,303.41,0.37,0.58,2024-06-17,0025,N20,VIIRS,n,2,291.07,0.44,N,2
36.15988,10.28377,303.57,0.36,0.57,2024-06-17,0025,N20,VIIRS,n,2,291.1,0.81,N,2
33.36376,8.54794,302.14,0.42,0.61,2024-06-17,0026,N20,VIIRS,n,2,281.59,1.44,N,2
33.87642,9.99207,305,0.35,0.57,2024-06-17,0026,N20,VIIRS,n,2,293.63,0.86,N,2
36.50076,10.02725,300.41,0.51,0.66,2024-06-17,0205,N20,VIIRS,n,2,289.91,0.54,N,2
36.59108,10.31607,300.17,0.52,0.67,2024-06-17,0205,N20,VIIRS,n,2,288.81,1,N,2
35.20504,11.10386,303.08,0.63,0.72,2024-06-17,0206,N20,VIIRS,n,2,287.85,1.52,N,0
35.20439,11.10559,298.74,0.63,0.72,2024-06-17,0206,N20,VIIRS,n,2,288.08,1.15,N,0
31.64899,9.17544,341.19,0.36,0.57,2024-06-17,1144,N20,VIIRS,n,2,309.77,2.8,D,2
31.64812,9.17181,356.26,0.36,0.57,2024-06-17,1144,N20,VIIRS,l,2,311.29,4.03,D,2
31.64672,9.17589,335.44,0.66,0.73,2024-06-17,1325,N20,VIIRS,n,2,299.41,6.69,D,2
31.39428,10.02261,331.23,0.74,0.76,2024-06-17,1325,N20,VIIRS,n,2,299.64,2.99,D,0
31.64766,9.16551,304.57,0.72,0.76,2024-06-18,0007,N20,VIIRS,n,2,291.71,1.9,N,2
33.87366,9.99051,305.05,0.32,0.55,2024-06-18,0147,N20,VIIRS,n,2,291.26,1.1,N,2
31.40075,10.02148,303.72,0.37,0.58,2024-06-18,0148,N20,VIIRS,n,2,291.72,0.5,N,2
31.40004,10.02143,303.64,0.37,0.58,2024-06-18,0148,N20,VIIRS,n,2,292,0.57,N,2
31.65026,9.17347,317.61,0.33,0.55,2024-06-18,0148,N20,VIIRS,n,2,295.34,1.35,N,2
31.65104,9.17017,314.88,0.33,0.55,2024-06-18,0148,N20,VIIRS,n,2,293.81,1.35,N,2
31.39755,10.02415,351.79,0.6,0.71,2024-06-18,1126,N20,VIIRS,n,2,306.68,5.68,D,2
31.6509,9.17354,347.72,0.66,0.73,2024-06-18,1126,N20,VIIRS,n,2,306.49,4.18,D,2
31.39626,10.02461,347.76,0.6,0.71,2024-06-18,1126,N20,VIIRS,n,2,306.25,5.09,D,2
36.82194,9.87634,340.57,0.44,0.63,2024-06-18,1127,N20,VIIRS,n,2,297.29,1.55,D,0
36.82375,9.87533,347.98,0.44,0.63,2024-06-18,1127,N20,VIIRS,n,2,296.96,4.21,D,0
36.82748,9.87427,331.01,0.44,0.63,2024-06-18,1127,N20,VIIRS,n,2,297.28,2.04,D,0
31.64806,9.17272,354.83,0.34,0.56,2024-06-18,1306,N20,VIIRS,n,2,314.43,3.66,D,2
31.39652,10.02302,353.87,0.38,0.59,2024-06-18,1306,N20,VIIRS,n,2,310.06,3.04,D,2
31.4005,10.02272,307.06,0.4,0.44,2024-06-19,0129,N20,VIIRS,n,2,293.89,0.52,N,2
31.64941,9.16895,320.82,0.54,0.42,2024-06-19,0129,N20,VIIRS,n,2,296.11,2.56,N,2
31.64831,9.17447,313.28,0.54,0.42,2024-06-19,0129,N20,VIIRS,n,2,296.57,2.14,N,2
33.44297,9.021,313.77,0.49,0.41,2024-06-19,0129,N20,VIIRS,n,2,296.38,2.31,N,0
31.00289,10.06076,318.1,0.41,0.45,2024-06-19,0129,N20,VIIRS,n,2,295.41,1.24,N,0
31.4004,10.02105,345.4,0.4,0.45,2024-06-19,1247,N20,VIIRS,l,2,318.92,8.73,D,2
31.64885,9.17351,350.34,0.55,0.43,2024-06-19,1247,N20,VIIRS,n,2,319.1,6.04,D,2
36.22705,9.08194,346.14,0.41,0.45,2024-06-19,1248,N20,VIIRS,n,2,316.05,8.86,D,0
36.68749,10.51692,332.63,0.38,0.36,2024-06-20,0109,N20,VIIRS,n,2,298.6,8.21,N,0
32.29005,10.9767,304.17,0.41,0.37,2024-06-20,0110,N20,VIIRS,n,2,293.43,0.49,N,2
31.00275,10.06402,315.48,0.4,0.37,2024-06-20,0110,N20,VIIRS,n,2,296.56,0.87,N,0
31.00344,10.05994,305.94,0.4,0.37,2024-06-20,0110,N20,VIIRS,n,2,295.75,0.87,N,0
31.6472,9.17188,335.81,0.38,0.36,2024-06-20,0110,N20,VIIRS,n,2,298.4,2.87,N,2
31.65048,9.17259,318.01,0.38,0.36,2024-06-20,0110,N20,VIIRS,n,2,296.87,2.87,N,2
35.60251,10.24698,341.93,0.42,0.38,2024-06-20,1229,N20,VIIRS,l,2,316.14,6.25,D,0
36.90183,9.21375,341.81,0.41,0.37,2024-06-20,1230,N20,VIIRS,l,2,316.63,6.68,D,0
36.68467,10.51789,346.77,0.44,0.39,2024-06-20,1230,N20,VIIRS,n,2,315.86,9.64,D,0
33.87273,9.99204,309.53,0.48,0.4,2024-06-21,0051,N20,VIIRS,n,2,294.82,1.42,N,2
31.64789,9.1729,330.8,0.5,0.41,2024-06-21,0051,N20,VIIRS,n,2,298.82,4.77,N,2
31.00416,10.06405,319.25,0.45,0.39,2024-06-21,0052,N20,VIIRS,n,2,296.26,1.38,N,0
31.64839,9.1707,331.39,0.61,0.53,2024-06-22,0033,N20,VIIRS,n,2,294.83,5.02,N,2
31.0034,10.06356,318.57,0.53,0.5,2024-06-22,0033,N20,VIIRS,n,2,295.88,3.02,N,0
31.65098,9.16942,316.43,0.75,0.77,2024-06-22,0213,N20,VIIRS,n,2,289.19,2.88,N,2
31.65041,9.17412,311.61,0.75,0.77,2024-06-22,0213,N20,VIIRS,n,2,289.81,3.52,N,2
31.00083,10.06254,341.04,0.53,0.5,2024-06-22,1150,N20,VIIRS,l,2,313.72,1.21,D,0
31.64798,9.17575,345.62,0.58,0.52,2024-06-22,1150,N20,VIIRS,n,2,312.14,5.49,D,2
31.64664,9.16981,345.42,0.58,0.52,2024-06-22,1150,N20,VIIRS,n,2,313.55,5.49,D,2
31.39919,10.02135,345.39,0.53,0.5,2024-06-22,1150,N20,VIIRS,n,2,315.19,5.49,D,2
34.70324,10.71589,326.88,0.5,0.66,2024-06-23,0013,N20,VIIRS,n,2,291.14,2.89,N,0
31.00452,10.06077,313.14,0.51,0.66,2024-06-23,0014,N20,VIIRS,n,2,288.84,1.34,N,0
31.64755,9.16841,317.9,0.59,0.7,2024-06-23,0014,N20,VIIRS,n,2,290.49,2.95,N,2
31.00477,10.05735,302.08,0.51,0.66,2024-06-23,0014,N20,VIIRS,n,2,288.59,1.52,N,0
31.00448,10.0628,301.06,0.51,0.66,2024-06-23,0014,N20,VIIRS,n,2,289.27,1.51,N,0
33.87335,9.99126,306.35,0.39,0.6,2024-06-23,0153,N20,VIIRS,n,2,290.7,1.16,N,2
36.59322,10.31685,300.85,0.35,0.57,2024-06-23,0153,N20,VIIRS,n,2,289.79,0.95,N,2
36.662,9.02974,316.27,0.6,0.53,2024-06-23,0153,N20,VIIRS,n,2,287.23,1.85,N,0
36.66283,9.02899,320.32,0.6,0.53,2024-06-23,0153,N20,VIIRS,n,2,287.07,3.18,N,0
31.00518,10.06094,310.75,0.47,0.64,2024-06-23,0154,N20,VIIRS,n,2,290.87,1.22,N,0
31.64672,9.17298,302.04,0.4,0.6,2024-06-23,0154,N20,VIIRS,n,2,291.83,1.13,N,2
31.64774,9.16892,319.48,0.4,0.6,2024-06-23,0154,N20,VIIRS,n,2,291.46,1.13,N,2
31.65021,9.17247,355.58,0.54,0.68,2024-06-23,1132,N20,VIIRS,n,2,304.01,12.24,D,2
31.3996,10.0256,353.77,0.49,0.65,2024-06-23,1132,N20,VIIRS,n,2,305.9,5.69,D,0
31.3954,10.02201,344.43,0.47,0.64,2024-06-23,1312,N20,VIIRS,n,2,305.85,1.24,D,0
31.39851,10.02363,354.6,0.48,0.64,2024-06-23,1312,N20,VIIRS,n,2,306.74,4.96,D,2
31.64597,9.17466,349.41,0.42,0.61,2024-06-23,1312,N20,VIIRS,n,2,307.4,4.89,D,2
31.65096,9.17041,325.55,0.43,0.46,2024-06-24,0135,N20,VIIRS,n,2,293.82,3.91,N,2
33.87517,9.99167,303.01,0.43,0.46,2024-06-24,0135,N20,VIIRS,n,2,287.95,0.74,N,2
31.00218,10.06196,311.33,0.5,0.49,2024-06-24,0135,N20,VIIRS,n,2,294.31,1.23,N,0
31.39928,10.02295,342.3,0.49,0.49,2024-06-24,1253,N20,VIIRS,n,2,305.04,2.95,D,2
31.39721,10.02526,339.51,0.49,0.49,2024-06-24,1253,N20,VIIRS,n,2,304.24,3.41,D,0
36.58981,10.31839,309.57,0.4,0.37,2024-06-25,0115,N20,VIIRS,n,2,287.31,1.14,N,2
31.64988,9.17042,329.28,0.4,0.37,2024-06-25,0116,N20,VIIRS,n,2,296.42,2.01,N,2
31.39956,10.02175,348.41,0.43,0.38,2024-06-25,1234,N20,VIIRS,n,2,317.7,8.97,D,2
34.68793,10.63516,338.81,0.49,0.4,2024-06-25,1235,N20,VIIRS,l,2,312.04,10.08,D,0
35.66973,10.5919,305.52,0.42,0.38,2024-06-26,0056,N20,VIIRS,n,2,290.13,0.69,N,0
36.50144,10.02737,304.02,0.45,0.39,2024-06-26,0056,N20,VIIRS,n,2,290.59,0.86,N,2
35.77646,9.89251,305.44,0.44,0.39,2024-06-26,0056,N20,VIIRS,n,2,292.69,0.96,N,2
36.77808,10.2034,306.11,0.44,0.39,2024-06-26,0056,N20,VIIRS,n,2,293.78,1.34,N,2
33.87378,9.99073,309.27,0.42,0.38,2024-06-26,0057,N20,VIIRS,n,2,293.54,0.8,N,2
34.86531,10.66946,315.4,0.41,0.37,2024-06-26,0057,N20,VIIRS,n,2,290.69,0.84,N,0
31.64801,9.17016,329.19,0.43,0.38,2024-06-26,0058,N20,VIIRS,n,2,298.24,4.84,N,2
35.77677,9.89051,295.03,0.5,0.49,2024-06-27,0037,N20,VIIRS,n,2,280.32,0.38,N,2
35.46263,10.68957,302.32,0.45,0.47,2024-06-27,0038,N20,VIIRS,n,2,290.67,0.4,N,0
31.65137,9.17206,339.16,0.49,0.49,2024-06-27,0039,N20,VIIRS,n,2,297.62,5.55,N,2
31.00613,10.06371,307.87,0.43,0.46,2024-06-27,0039,N20,VIIRS,n,2,295.91,0.87,N,0
31.40007,10.02358,350.54,0.43,0.46,2024-06-27,1156,N20,VIIRS,n,2,317.5,7.13,D,2
31.64929,9.17027,343.26,0.47,0.48,2024-06-27,1156,N20,VIIRS,l,2,313.61,4.08,D,2
31.65033,9.17516,343.93,0.47,0.48,2024-06-27,1156,N20,VIIRS,n,2,313.86,4.07,D,2
31.64771,9.17006,344.92,0.47,0.64,2024-06-28,0020,N20,VIIRS,n,2,296.8,5.36,N,2
31.6513,9.17293,327.29,0.49,0.65,2024-06-28,0200,N20,VIIRS,n,2,295.31,3.12,N,0
33.36539,8.5479,302.52,0.41,0.61,2024-06-28,0200,N20,VIIRS,n,2,292.28,0.57,N,2
31.6472,9.172,344.54,0.44,0.63,2024-06-28,1138,N20,VIIRS,n,2,310.46,3.4,D,2
31.64836,9.17651,344.75,0.44,0.63,2024-06-28,1138,N20,VIIRS,n,2,309.76,3.01,D,0
31.39635,10.02666,349.34,0.4,0.6,2024-06-28,1138,N20,VIIRS,n,2,311.65,2.88,D,0
31.64482,9.17262,354.78,0.53,0.67,2024-06-28,1318,N20,VIIRS,n,2,309.83,4.84,D,2
31.3975,10.02209,343.76,0.59,0.7,2024-06-28,1318,N20,VIIRS,n,2,308.84,3.82,D,2
31.64777,9.17309,324.7,0.53,0.5,2024-06-29,0141,N20,VIIRS,n,2,298.4,2.49,N,2
31.40155,10.02559,349.07,0.75,0.77,2024-06-29,1119,N20,VIIRS,n,2,306.29,6.22,D,0
31.39926,10.02378,347.26,0.61,0.54,2024-06-29,1259,N20,VIIRS,n,2,315.49,8.76,D,2
31.64702,9.17113,347.72,0.55,0.51,2024-06-29,1259,N20,VIIRS,l,2,318.8,5.98,D,2
31.64876,9.16957,345.98,0.55,0.51,2024-06-29,1259,N20,VIIRS,l,2,318.1,3.08,D,2
31.39768,10.02065,347.09,0.61,0.54,2024-06-29,1259,N20,VIIRS,n,2,315.68,5.42,D,2
36.58981,10.31863,304.93,0.43,0.38,2024-06-30,0121,N20,VIIRS,n,2,292.57,1.03,N,2
33.87244,9.99258,305.7,0.46,0.39,2024-06-30,0122,N20,VIIRS,n,2,294.98,0.97,N,2
31.64909,9.17005,330.56,0.45,0.39,2024-06-30,0123,N20,VIIRS,n,2,300.6,4.34,N,2
31.39957,10.02345,351.06,0.5,0.41,2024-06-30,1240,N20,VIIRS,l,2,321.35,4.75,D,2
36.77851,8.70234,330.64,0.5,0.41,2024-06-30,1242,N20,VIIRS,n,2,303.3,2.19,D,0
36.83172,10.01849,337.24,0.38,0.43,2024-06-30,1242,N20,VIIRS,l,2,309.24,1.27,D,0
33.87297,9.99168,313.12,0.39,0.36,2024-07-01,0103,N20,VIIRS,n,2,298.52,1.61,N,2
34.6036,10.58564,312.47,0.39,0.36,2024-07-01,0103,N20,VIIRS,n,2,297.15,1.15,N,0
35.77486,9.89191,309.11,0.4,0.37,2024-07-01,0103,N20,VIIRS,n,2,297.91,1.32,N,2
31.64947,9.17114,344.64,0.39,0.36,2024-07-01,0104,N20,VIIRS,n,2,302.78,5.94,N,2
36.79758,9.92224,348.16,0.39,0.36,2024-07-01,1223,N20,VIIRS,n,2,315.75,12.25,D,0
33.87312,9.99266,307.71,0.38,0.44,2024-07-02,0044,N20,VIIRS,n,2,294.66,0.98,N,2
31.65107,9.17035,338.97,0.4,0.44,2024-07-02,0045,N20,VIIRS,n,2,302.21,7.03,N,2
31.64583,9.17252,351.5,0.39,0.44,2024-07-02,1203,N20,VIIRS,n,2,315.19,7.52,D,2
34.31082,8.42998,339.02,0.57,0.43,2024-07-02,1204,N20,VIIRS,l,2,311.35,5.63,D,0
34.30962,8.42881,340.19,0.57,0.43,2024-07-02,1204,N20,VIIRS,l,2,311.29,4.92,D,0
36.15963,10.28402,303.35,0.36,0.57,2024-07-03,0025,N20,VIIRS,n,2,292.51,0.5,N,2
36.77663,10.19969,302.41,0.37,0.58,2024-07-03,0025,N20,VIIRS,n,2,291.11,0.39,N,2
36.20121,9.92272,308.56,0.38,0.59,2024-07-03,0025,N20,VIIRS,n,2,288.86,0.57,N,0
34.73964,10.63616,302.72,0.33,0.56,2024-07-03,0025,N20,VIIRS,n,2,291.29,0.31,N,0
36.15823,10.2839,303.35,0.36,0.57,2024-07-03,0025,N20,VIIRS,n,2,292.41,0.45,N,2
36.2038,9.97134,314.53,0.38,0.58,2024-07-03,0025,N20,VIIRS,n,2,289.8,0.81,N,0
36.20919,9.97226,302.1,0.38,0.58,2024-07-03,0025,N20,VIIRS,n,2,289,0.81,N,0
31.64695,9.16878,304.7,0.38,0.59,2024-07-03,0026,N20,VIIRS,n,2,292.47,1.01,N,2
31.65237,9.16925,309.17,0.38,0.59,2024-07-03,0026,N20,VIIRS,n,2,292.96,1.01,N,2
36.59291,10.31795,302.52,0.52,0.67,2024-07-03,0205,N20,VIIRS,n,2,289.52,0.87,N,2
31.65247,9.16849,302.17,0.61,0.71,2024-07-03,0206,N20,VIIRS,n,2,290.27,1.52,N,2
33.87675,9.99061,302.88,0.59,0.7,2024-07-03,0206,N20,VIIRS,n,2,290.87,1.76,N,2
31.64714,9.16669,304.14,0.61,0.71,2024-07-03,0206,N20,VIIRS,n,2,290.03,2.06,N,2
